_id: 67007855bff50e2c87c7b320, age: 12, school: IEP Exitus, typeOfSchool: Particular, province: Piura, district: Piura, P1: false, P2: false, P3: true, P4: false, P5: false, P6: false, P7: false, P8: true, P9: false, P10: false, P11: false, P12: true, P13: false, P14: false, P15: false, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: false, P23: false, P24: true, P25: false, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b45e, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: true, P1: true, P2: true, P3: true, P4: true, P5: false, P6: false, P7: true, P8: false, P9: true, P10: true, P11: true, P12: false, P13: true, P14: true, P15: true, P16: false, P17: false, P18: true, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b45f, age: 12, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: true, P1: true, P2: false, P3: false, P4: false, P5: true, P6: false, P7: true, P8: false, P9: true, P10: false, P11: true, P12: false, P13: false, P14: true, P15: true, P16: true, P17: true, P18: false, P19: false, P20: true, P21: false, P22: false, P23: false, P24: true, P25: false, P26: false, P27: false, P28: true, P29: true, P30: true
_id: 67007858bff50e2c87c7b460, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: true, P2: true, P3: false, P4: true, P5: false, P6: false, P7: true, P8: false, P9: true, P10: false, P11: true, P12: true, P13: false, P14: true, P15: true, P16: true, P17: false, P18: false, P19: false, P20: false, P21: true, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: true, P29: true, P30: true
_id: 67007858bff50e2c87c7b461, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: false, P2: true, P3: false, P4: false, P5: true, P6: true, P7: true, P8: true, P9: false, P10: false, P11: true, P12: true, P13: true, P14: true, P15: true, P16: true, P17: false, P18: false, P19: true, P20: false, P21: true, P22: true, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: false, P30: true
_id: 67007858bff50e2c87c7b462, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: true, P4: true, P5: true, P6: false, P7: true, P8: true, P9: true, P10: false, P11: false, P12: true, P13: false, P14: false, P15: true, P16: true, P17: false, P18: false, P19: true, P20: true, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b463, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: false, P4: false, P5: true, P6: false, P7: false, P8: false, P9: true, P10: false, P11: false, P12: true, P13: false, P14: true, P15: true, P16: true, P17: false, P18: true, P19: false, P20: false, P21: true, P22: true, P23: true, P24: false, P25: false, P26: true, P27: false, P28: true, P29: true, P30: false
_id: 67007858bff50e2c87c7b464, age: 13, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: false, P4: false, P5: true, P6: true, P7: true, P8: true, P9: true, P10: true, P11: true, P12: true, P13: true, P14: false, P15: true, P16: false, P17: false, P18: false, P19: true, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: true, P30: false
_id: 67007858bff50e2c87c7b465, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: true, P2: false, P3: true, P4: false, P5: true, P6: true, P7: true, P8: true, P9: true, P10: true, P11: false, P12: false, P13: true, P14: false, P15: false, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b466, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: true, P2: true, P3: false, P4: false, P5: false, P6: false, P7: false, P8: true, P9: true, P10: false, P11: true, P12: true, P13: false, P14: true, P15: false, P16: false, P17: false, P18: true, P19: false, P20: false, P21: false, P22: false, P23: true, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b467, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: false, P4: true, P5: true, P6: true, P7: false, P8: false, P9: true, P10: true, P11: false, P12: true, P13: false, P14: true, P15: false, P16: true, P17: true, P18: true, P19: true, P20: false, P21: true, P22: false, P23: true, P24: false, P25: false, P26: false, P27: true, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b468, age: 12, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: false, P4: false, P5: true, P6: true, P7: false, P8: false, P9: false, P10: true, P11: true, P12: true, P13: false, P14: true, P15: true, P16: true, P17: true, P18: false, P19: false, P20: false, P21: true, P22: true, P23: false, P24: true, P25: false, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b469, age: 12, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: false, P2: true, P3: false, P4: false, P5: true, P6: true, P7: true, P8: true, P9: true, P10: false, P11: false, P12: true, P13: false, P14: true, P15: false, P16: false, P17: false, P18: false, P19: false, P20: true, P21: false, P22: false, P23: true, P24: false, P25: true, P26: false, P27: false, P28: false, P29: true, P30: true
_id: 67007858bff50e2c87c7b46a, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: true, P4: false, P5: true, P6: true, P7: false, P8: true, P9: true, P10: false, P11: false, P12: false, P13: false, P14: true, P15: true, P16: true, P17: true, P18: false, P19: false, P20: true, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: true, P30: true
_id: 67007858bff50e2c87c7b46b, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: true, P4: true, P5: false, P6: false, P7: true, P8: false, P9: true, P10: false, P11: true, P12: true, P13: false, P14: false, P15: false, P16: false, P17: false, P18: true, P19: false, P20: false, P21: true, P22: false, P23: true, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b46c, age: 12, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: true, P4: false, P5: true, P6: false, P7: false, P8: false, P9: false, P10: false, P11: false, P12: false, P13: false, P14: true, P15: false, P16: false, P17: false, P18: false, P19: false, P20: false, P21: false, P22: true, P23: true, P24: false, P25: false, P26: false, P27: true, P28: false, P29: true, P30: false
_id: 67007858bff50e2c87c7b46d, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: true, P5: true, P6: true, P7: true, P8: true, P9: false, P10: false, P11: true, P12: false, P13: false, P14: true, P15: true, P16: false, P17: false, P18: false, P19: false, P20: true, P21: true, P22: false, P23: true, P24: false, P25: true, P26: false, P27: true, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b46e, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: true, P5: true, P6: true, P7: false, P8: true, P9: false, P10: true, P11: true, P12: true, P13: false, P14: true, P15: false, P16: false, P17: false, P18: false, P19: true, P20: true, P21: false, P22: true, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b46f, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: true, P4: false, P5: true, P6: false, P7: false, P8: false, P9: false, P10: true, P11: false, P12: false, P13: false, P14: false, P15: false, P16: true, P17: false, P18: true, P19: true, P20: false, P21: false, P22: false, P23: false, P24: false, P25: true, P26: false, P27: false, P28: false, P29: true, P30: false
_id: 67007858bff50e2c87c7b470, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: false, P5: true, P6: false, P7: true, P8: true, P9: true, P10: false, P11: true, P12: true, P13: false, P14: true, P15: false, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: true, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: false, P30: true
_id: 67007858bff50e2c87c7b471, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: false, P2: true, P3: false, P4: true, P5: false, P6: true, P7: false, P8: true, P9: false, P10: true, P11: false, P12: true, P13: true, P14: false, P15: false, P16: true, P17: true, P18: false, P19: false, P20: false, P21: false, P22: true, P23: false, P24: true, P25: false, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b472, age: 13, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: true, P4: false, P5: true, P6: true, P7: false, P8: false, P9: true, P10: false, P11: true, P12: true, P13: true, P14: true, P15: false, P16: true, P17: false, P18: true, P19: false, P20: true, P21: false, P22: true, P23: false, P24: false, P25: true, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b473, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: false, P4: true, P5: true, P6: true, P7: false, P8: false, P9: false, P10: true, P11: false, P12: false, P13: true, P14: true, P15: false, P16: true, P17: false, P18: false, P19: false, P20: true, P21: false, P22: false, P23: true, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b474, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: true, P2: false, P3: true, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: false, P11: true, P12: true, P13: true, P14: false, P15: false, P16: false, P17: true, P18: false, P19: false, P20: true, P21: true, P22: true, P23: false, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b475, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: false, P4: false, P5: true, P6: true, P7: true, P8: true, P9: true, P10: true, P11: true, P12: true, P13: true, P14: false, P15: true, P16: true, P17: false, P18: true, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: false, P29: false, P30: true
_id: 67007858bff50e2c87c7b476, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: true, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: false, P11: false, P12: true, P13: true, P14: true, P15: true, P16: true, P17: false, P18: false, P19: false, P20: true, P21: true, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b477, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: false, P4: true, P5: true, P6: false, P7: true, P8: true, P9: false, P10: true, P11: true, P12: true, P13: false, P14: true, P15: true, P16: true, P17: false, P18: false, P19: false, P20: true, P21: true, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: true
_id: 67007858bff50e2c87c7b478, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: true, P1: true, P2: false, P3: true, P4: true, P5: true, P6: false, P7: false, P8: true, P9: false, P10: false, P11: false, P12: false, P13: true, P14: false, P15: false, P16: false, P17: true, P18: false, P19: false, P20: true, P21: true, P22: false, P23: false, P24: true, P25: true, P26: false, P27: true, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b479, age: 16, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: false, P5: true, P6: false, P7: true, P8: false, P9: false, P10: true, P11: true, P12: true, P13: true, P14: false, P15: false, P16: true, P17: false, P18: true, P19: false, P20: false, P21: true, P22: true, P23: true, P24: false, P25: true, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b47a, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: true, P3: false, P4: true, P5: true, P6: true, P7: true, P8: true, P9: false, P10: false, P11: false, P12: false, P13: false, P14: true, P15: false, P16: true, P17: false, P18: false, P19: false, P20: true, P21: true, P22: false, P23: false, P24: false, P25: true, P26: false, P27: false, P28: false, P29: true, P30: true
_id: 67007858bff50e2c87c7b47b, age: 14, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: false, P1: false, P2: false, P3: false, P4: true, P5: true, P6: false, P7: false, P8: false, P9: false, P10: false, P11: true, P12: false, P13: false, P14: false, P15: true, P16: false, P17: true, P18: true, P19: true, P20: true, P21: true, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b47c, age: 15, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: true, P1: false, P2: false, P3: true, P4: false, P5: false, P6: true, P7: true, P8: false, P9: true, P10: false, P11: false, P12: false, P13: false, P14: true, P15: true, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: true, P23: true, P24: false, P25: false, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b47d, age: 12, school: IEP San José Obrero, typeOfSchool: Particular, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: true, P4: true, P5: false, P6: true, P7: false, P8: true, P9: true, P10: false, P11: false, P12: true, P13: true, P14: false, P15: true, P16: false, P17: true, P18: true, P19: false, P20: true, P21: false, P22: false, P23: true, P24: true, P25: true, P26: true, P27: false, P28: true, P29: false, P30: true
